26.7	25.4	27.4	26	25.8	25.6	23.8	25.9	24.5	25.4
26.7	25.4	27.4	26.1	25.8	25.6	23.8	25.9	24.5	25.4
26.7	25.4	27.5	26.1	25.8	25.6	23.8	25.9	24.5	25.4
26.7	25.4	27.5	26.1	25.8	25.6	23.8	25.9	24.5	25.3
26.6	25.4	27.5	26.2	25.7	25.6	23.8	25.9	24.5	25.3
26.6	25.5	27.4	26.2	25.7	25.5	23.9	25.9	24.5	25.4
26.5	25.5	27.4	26.1	25.7	25.5	23.9	26	24.5	25.4
26.5	25.5	27.4	26.1	25.6	25.6	23.9	26	24.5	25.4
26.5	25.5	27.4	26.2	25.6	25.6	23.9	26	24.7	25.5
26.5	25.4	27.4	26.2	25.5	25.6	23.9	26	24.7	25.5
26.5	25.4	27.4	26.2	25.5	25.6	23.9	25.9	24.7	25.5
26.4	25.5	27.3	26.2	25.5	25.6	23.9	25.9	24.7	25.5
26.4	25.5	27.3	26.2	25.5	25.6	23.9	25.9	24.7	25.5
26.5	25.5	27.3	26.2	25.5	25.5	23.9	26	24.7	25.5
26.5	25.5	27.4	26.2	25.5	25.5	23.9	26	24.7	25.3
26.5	25.5	27.4	26.2	25.5	25.5	23.9	25.9	24.8	25.3
26.5	25.3	27.4	26.3	25.5	25.5	23.9	25.9	24.8	25.1
26.5	25.3	27.4	26.3	25.5	25.5	23.9	25.9	24.7	25.1
26.5	25	27.3	26.2	25.5	25.4	23.9	25.9	24.7	25.2
26.6	25	27.3	26.2	25.5	25.4	23.9	25.9	24.8	25.2
26.6	24.8	27.3	26.1	25.5	25.3	23.9	25.9	24.8	25.2
26.6	24.8	27.3	26.1	25.5	25.3	23.8	25.9	24.8	25.4
26.5	24.6	27.4	26	25.4	25.2	23.8	25.9	24.8	25.4
26.5	24.6	27.4	26	25.4	25.2	23.8	25.9	24.8	25.3
26.5	24.6	27.4	26.1	25.1	25.2	23.8	25.9	24.8	25.3
26.4	24.5	27.5	26.1	25.1	25.1	23.8	26	24.8	25.3
26.4	24.5	27.5	26.1	24.6	25.1	23.8	26	24.9	25.4
26.2	24.4	27.4	26.2	24.6	25	23.8	26	24.9	25.4
26.2	24.4	27.4	26.2	24.3	25	23.8	25.9	24.9	25.3
25.9	24.3	27.4	26.1	24.3	24.9	23.8	25.9	24.8	25.3
25.9	24.3	27.3	26.1	24	24.9	23.8	26	24.8	25.4
25.7	24.2	27.3	26.1	24	24.8	23.8	26	24.8	25.4
25.7	24.2	27.2	26.1	23.9	24.8	23.8	26	24.8	25.3
25.6	24.2	27.2	26.1	23.9	24.7	23.8	26	24.9	25.3
25.6	24.1	27.1	26.1	23.8	24.7	23.8	26	24.9	25.3
25.3	24.1	27.1	26.1	23.8	24.6	23.8	26	24.9	25.3
25.3	24.1	27	26.1	23.7	24.6	23.8	25.9	24.8	25.3
24.5	24.1	27	26.1	23.7	24.6	23.8	25.9	24.8	25.3
24.5	24	26.9	26	23.6	24.5	23.8	25.8	24.8	25.3
24	24	26.9	26	23.6	24.5	23.8	25.8	24.9	25.2
24	24	26.7	26.1	23.5	24.5	23.8	25.8	24.9	25.2
23.7	24	26.7	26.1	23.5	24.4	23.7	25.7	24.8	24.7
23.7	23.9	26.1	26	23.5	24.4	23.7	25.7	24.8	24.7
23.5	23.9	26.1	26	23.4	24.4	23.7	25.7	24.8	24.2
23.5	23.9	25.7	25.8	23.4	24.3	23.6	25.7	24.8	24.2
23.2	23.8	25.7	25.8	23.3	24.3	23.6	25.5	24.8	24
23.2	23.8	25.4	25.6	23.3	24.3	23.7	25.5	24.8	24
23	23.8	25.4	25.6	23.3	24.2	23.7	25.5	24.8	23.8
23	23.7	25.4	25.3	23.1	24.2	23.7	25.4	24.9	23.8
22.8	23.7	25.3	25.3	23.1	24.2	23.8	25.4	24.9	23.8
22.8	23.8	25.3	25.2	23.1	24.1	23.8	25.4	24.8	23.6
22.7	23.8	25.1	25.2	23	24.1	23.9	25.3	24.8	23.6
22.7	23.7	25.1	24.9	23	24.1	23.9	25.3	24.8	23.4
22.5	23.7	25	24.9	23	24.2	23.8	25.3	24.7	23.4
22.5	23.7	25	22.8	22.9	24.2	23.8	25.2	24.7	23.3
22.4	23.7	24.9	22.8	22.9	24.3	23.8	25.2	24.7	23.3
22.4	23.7	24.9	21.9	22.9	24.3	23.8	25.1	24.7	23.3
22.3	23.8	24.7	21.9	22.8	24.4	23.7	25.1	24.6	23.2
22.3	23.8	24.7	21.4	22.8	24.4	23.7	25.1	24.6	23.2
22.2	23.8	24.7	21.4	22.7	24.4	23.7	25.1	24.7	23.2
22.2	23.8	24.7	21.1	22.7	24.4	23.7	25	24.7	23.1
22	23.8	24.5	21.1	22.6	24.5	23.7	25	24.7	23.1
22	23.8	24.5	20.9	22.6	24.5	23.7	25	24.8	23
22	23.8	24.4	20.9	22.6	24.5	23.7	25	24.8	23
21.9	23.9	24.4	20.5	22.6	24.5	23.7	25	24.7	23
21.9	23.9	24.3	20.5	22.6	24.5	23.6	25	24.7	22.9
21.8	23.9	24.3	20.2	22.6	24.6	23.6	24.9	24.7	22.9
21.8	23.8	24.3	20.2	22.7	24.6	23.6	24.9	24.6	22.9
22.5	23.8	24.2	20.1	22.7	24.6	23.6	24.8	24.6	22.9
22.5	23.8	24.2	20.1	22.6	24.6	23.5	24.8	24.6	22.9
23.2	23.7	24.6	19.9	22.6	24.6	23.5	24.8	24.5	22.8
23.2	23.7	24.6	19.9	22.7	24.6	23.1	24.8	24.5	22.8
23.6	23.6	24.9	19.7	22.7	24.6	23.1	24.7	24.5	22.8
23.6	23.6	24.9	19.7	22.7	24.6	23	24.7	24.3	22.8
23.8	23.6	25.1	19.6	22.7	24.5	23	24.7	24.3	22.8
23.8	23.6	25.1	19.6	22.7	24.5	22.9	24.7	24.4	22.8
24	23.6	25.2	19.4	22.7	24.5	22.9	24.6	24.4	22.9
24	23.6	25.2	19.4	22.7	24.5	22.8	24.6	24.2	22.9
24.2	23.5	25.4	19.3	22.7	24.4	22.8	24.7	24.2	22.9
24.2	23.5	25.4	19.3	22.6	24.4	22.8	24.7	24.1	22.9
24.3	23.5	25.4	19.2	22.6	24.4	22.8	24.7	24.1	22.9
24.3	23.5	25.6	19.2	22.7	24.3	22.7	24.6	24.1	22.9
24.3	23.5	25.6	19.1	22.7	24.3	22.7	24.6	24	22.8
24.3	23.6	25.6	19.1	22.7	24.3	22.7	24.7	24	22.8
24.3	23.6	25.6	19.1	22.6	24.2	22.6	24.7	24	23
24.3	23.6	25.6	20	22.6	24.2	22.6	24.7	23.9	23
24.4	23.6	25.7	20	22.6	24.2	22.6	24.6	23.9	23.2
24.4	23.6	25.7	21.4	22.6	24.2	22.7	24.6	23.9	23.2
24.4	23.6	25.7	21.4	22.6	24.2	22.7	24.7	23.8	23.5
24.3	23.6	25.7	22.3	22.5	24.2	22.7	24.7	23.8	23.5
24.3	23.6	25.7	22.3	22.5	24.2	22.7	24.7	23.8	23.6
24.4	23.6	25.7	22.8	22.5	24.2	22.8	24.6	23.8	23.6
24.4	23.6	25.7	22.8	22.5	24.2	22.8	24.6	23.8	23.5
24.4	23.6	25.6	23.2	22.5	24.2	22.7	24.6	23.7	23.5
24.4	23.6	25.6	23.2	22.5	24.2	22.7	24.6	23.7	23.5
24.4	23.5	25.6	23.4	22.5	24.2	22.6	24.6	23.7	23.4
24.4	23.5	25.6	23.4	22.5	24.2	22.6	24.6	23.7	23.4
24.3	23.7	25.6	23.5	22.5	24.2	22.6	24.7	23.8	23.4
24.3	23.7	25.6	23.5	22.5	24.3	22.5	24.7	23.8	23.4
24.3	24	25.6	23.7	22.5	24.3	22.5	24.8	23.8	23.4
24.3	24	25.6	23.7	22.5	24.6	22.5	24.8	23.8	23.4
24.3	24.2	25.6	23.8	22.6	24.6	22.6	24.9	23.8	23.3
24.3	24.2	25.7	23.8	22.6	24.9	22.6	24.9	23.9	23.3
24.3	24.5	25.7	23.9	22.6	24.9	22.8	24.9	23.9	23.4
24.4	24.5	25.7	23.9	22.5	25.1	22.8	25	23.9	23.4
24.4	24.6	25.7	23.9	22.5	25.1	23	25	23.9	23.5
24.4	24.6	25.7	24	22.5	25.3	23	24.9	23.9	23.5
24.3	24.7	25.8	24	22.5	25.3	23	24.9	23.8	23.6
24.3	24.7	25.8	24.1	22.7	25.4	23.1	24.9	23.8	23.6
24.3	24.9	25.8	24.1	22.7	25.4	23.1	24.9	23.9	23.6
24.3	24.9	25.8	24.1	23	25.5	23.2	24.8	23.9	23.6
24.3	25	25.7	24.1	23	25.5	23.2	24.8	23.9	23.6
24.3	25	25.7	24	23.5	25.6	23.2	24.9	23.9	23.6
24.4	25.1	25.8	24	23.5	25.6	23.2	24.9	23.9	23.7
24.4	25.1	25.8	24.1	23.8	25.7	23.2	24.9	23.9	23.7
24.4	25.2	25.8	24.1	23.8	25.7	23.2	24.9	23.9	23.7
24.4	25.2	25.7	24.2	24.1	25.7	23.1	24.9	23.9	23.7
24.5	25.2	25.7	24.2	24.1	25.8	23.1	24.9	23.8	23.8
24.5	25.2	25.7	24.1	24.3	25.8	23.2	24.9	23.8	23.8
24.4	25.2	25.7	24.1	24.3	25.8	23.2	24.9	23.8	23.7
24.4	25.2	25.8	24.1	24.5	25.8	23.2	25	23.8	23.7
24.6	25.2	25.8	24.1	24.5	25.8	23.2	25	23.8	23.8
24.6	25.2	26	24.2	24.7	25.8	23.2	25.1	23.8	23.8
24.8	25.2	26	24.2	24.7	25.7	23.2	25.1	23.8	23.7
24.8	25.2	26.2	24.2	24.9	25.7	23.2	25.2	23.8	23.7
25.1	25.2	26.2	24.2	24.9	25.7	23.2	25.2	23.8	23.8
25.1	25.2	26.4	24.2	25	25.7	23.2	25.3	23.9	23.8
25.4	25.2	26.4	24.3	25	25.7	23.3	25.3	23.9	23.8
25.4	25.1	26.6	24.3	25.1	25.7	23.3	25.4	23.9	23.8
25.6	25.1	26.6	24.3	25.1	25.7	23.5	25.4	23.9	23.9
25.6	25.1	26.7	24.3	25.3	25.6	23.5	25.5	23.9	23.9
25.7	25.1	26.7	24.3	25.3	25.6	23.5	25.5	23.9	24.2
25.7	25.1	26.9	24.3	25.4	25.6	23.8	25.5	23.9	24.2
25.9	25.1	26.9	24.3	25.4	25.6	23.8	25.6	23.9	24.4
25.9	25.1	26.9	24.2	25.4	25.5	23.9	25.6	23.9	24.4
26	25	26.9	24.2	25.4	25.5	23.9	25.6	23.9	24.7
26	25	26.9	24.3	25.4	25.5	24	25.5	23.9	24.7
26.1	25	26.8	24.3	25.3	25.5	24	25.5	23.8	24.9
26.1	25	26.8	24.3	25.3	25.5	24.1	25.4	23.8	24.9
26.1	25	26.8	23.8	25.3	25.5	24.1	25.4	23.8	25.1
26.1	25	26.7	23.8	25.3	25.5	24.2	25.4	24.2	25.1
26.1	25	26.7	23.5	25.3	25.5	24.2	25.3	24.2	25.3
26	24.9	26.6	23.5	25.2	25.5	24.2	25.3	24.5	25.3
26	24.9	26.6	23.4	25.2	25.5	24.2	25.3	24.5	25.4
26	24.9	26.6	23.4	25.2	25.4	24.2	25.2	24.7	25.4
26	24.9	26.6	23.8	25.2	25.4	24.2	25.2	24.7	25.5
26	24.9	26.5	23.8	25.2	25.4	24.2	25.2	24.8	25.5
25.9	24.9	26.5	24.3	25.2	25.4	24.1	25.1	24.8	25.5
25.9	24.9	26.5	24.3	25.2	25.4	24.1	25.1	25.1	25.5
25.9	24.9	26.5	24.7	25.1	25.4	24.1	25	25.1	25.5
25.9	24.9	26.4	24.7	25.1	25.4	24.1	25	25.2	25.5
25.8	24.9	26.4	25	25.1	25.3	24.1	25	25.2	25.4
25.8	24.9	26.4	25	25.1	25.3	24.1	24.9	25.2	25.4
25.8	24.9	26.4	25.3	25	25.3	24	24.9	25.3	25.4
25.7	24.9	26.3	25.3	25	25.3	24	24.9	25.3	25.3
25.7	24.9	26.3	25.5	25.1	25.3	24	24.8	25.2	25.3
25.7	24.9	26.3	25.5	25.1	25.3	24	24.8	25.2	25.3
25.6	24.9	26.3	25.6	25	25.3	23.9	24.8	25.1	25.3
25.6	24.9	26.2	25.6	25	25.3	23.9	24.8	25.1	25.2
25.6	24.9	26.2	25.8	25	25.3	23.9	24.7	25.1	25.2
25.6	24.9	26.2	25.8	25	25.3	23.9	24.7	25	25.2
25.5	24.9	26.1	25.9	25	25.3	23.8	24.7	25	25.2
25.5	24.9	26.1	25.9	24.9	25.2	23.8	24.7	24.9	25.2
25.5	24.9	26.1	26	24.9	25.2	23.8	24.6	24.9	25.2
25.5	24.9	26.1	26	24.9	25.2	23.7	24.6	24.8	25.1
25.5	24.9	26.1	26	24.9	25.2	23.7	24.6	24.8	25.1
25.5	24.8	26.1	26	24.9	25.2	23.7	24.6	24.9	25.1
25.5	24.8	26	25.9	24.9	25.2	23.7	24.6	24.9	25.1
25.5	24.8	26	25.9	24.9	25.2	23.7	24.5	24.8	25.1
25.4	24.8	26	25.8	24.9	25.2	23.6	24.5	24.8	25
